585200f00
582400f00
581600f00
57e400f00
57d600f00
57a000f00
579200f00
577c00f00
574e00f00
573800f00
570a00f00
56f400f00
56ee00f00
56c600f00
566c00f00
565e00f00
562800f00
564800f00
568200f00
559000f00
561a00f00
